MID,MID Type,DBA,Client ID,Partner,Submitted Date,Approval Date,Related Acquiring MID,Rep,,,
291227,Gateway,Virginia Physicians for Women,10007649 - Virginia Physicians for Women,Relatient,2017-03-03,2017-03-03,1239220055006739,AxiaMed House,,,
292719,Gateway,Vestavia Pediatrics,10001281 - Children's of Alabama,Relatient,2017-03-16,2017-03-16,1239220055006911,AxiaMed House,,,
293578,Gateway,Kids Dental Kare (Huntington Park),10008085 - Kids Dental Kare,Henry Schein One,2017-03-23,2017-03-23,1239220055007034,AxiaMed House,,,
293782,Gateway,Kids Dental Kare (East LA),10008085 - Kids Dental Kare,Henry Schein One,2017-03-24,2017-03-24,1239220055007042,AxiaMed House,,,
293785,Gateway,Kids Dental Kare (Paramount),10008085 - Kids Dental Kare,Henry Schein One,2017-03-24,2017-03-24,1239220055007059,AxiaMed House,,,
294092,Gateway,Greenhouse Road Landfill ,10003029 - Greenhouse Road Landfill,Paradigm Software,2017-03-28,2017-03-28,1239220055007067,AxiaMed House,,,
294150,Gateway,Phoenix Children's Hospital and Medical Group,10005396 - Phoenix Children's Hospital,Experian Health,2017-03-28,2017-03-28,1239220055007075,AxiaMed House,,,
294809,Gateway,Children and Teen Dental - Hamilton Mill,10008056 - Children and Teen Dental,Henry Schein One,2017-04-04,2017-04-04,1239220055007117,AxiaMed House,,,
294814,Gateway,Children and Teen Dental - Lakeland,10008056 - Children and Teen Dental,Henry Schein One,2017-04-04,2017-04-04,1239220055007125,AxiaMed House,,,
294820,Gateway,Children and Teen Dental - Suwanee,10008056 - Children and Teen Dental,Henry Schein One,2017-04-04,2017-04-04,1239220055007091,AxiaMed House,,,
322756,Gateway,Mercy Online PMTS,10004404 - Mercy Health,Experian Health,2018-03-12,2018-03-12,,AxiaMed House,,,
295150,Gateway,Lodge Atlanta Extended Stay Inns,10004091 - Lodge Atlanta Extended Stay Inns,Gearco (Partner),2017-04-06,2017-04-06,1239220055007133,AxiaMed House,,,
296288,Gateway,Children's Dental Health of Bensalem,10001253 - Childrens Dental Health Associates,Henry Schein One,2017-04-18,2017-04-18,1239220055031570,AxiaMed House,,,
296508,Gateway,Childrens Dental Health Associates,10001253 - Childrens Dental Health Associates,Henry Schein One,2017-04-19,2017-04-19,1239220055007257,AxiaMed House,,,
296775,Gateway,Cumberland Lodge,"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-21,2017-04-21,1239220055007422,AxiaMed House,,,
296778,Gateway,Concorde Suites Inc.,"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-21,2017-04-21,1239220055007331,AxiaMed House,,,
296780,Gateway,Whitewater Lodge,"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-21,2017-04-21,1239220055007349,AxiaMed House,,,
296781,Gateway,Hamilton Inn (Acworth),"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-21,2017-04-21,1239220055007281,AxiaMed House,,,
296927,Gateway,Hamilton Inn (Lee Highway),"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-24,2017-04-24,1239220055007307,AxiaMed House,,,
296939,Gateway,Hamilton Inn (Rossville Blvd) ,"10001529 - Concorde Suites, Inc.",Gearco (Partner),2017-04-24,2017-04-24,1239220055007299,AxiaMed House,,,
297220,Gateway,Satyr Clinical Services - Online,10007053 - Terrebonne General Medical Center,Experian Health,2017-04-26,2017-04-26,1239220055007026,AxiaMed House,,,
297591,Gateway,"Med-South, Inc. - Birmingham",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007489,AxiaMed House,,,
297593,Gateway,"Med-South, Inc. - Enterprise",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007521,AxiaMed House,,,
297595,Gateway,"Med-South, Inc. - Jasper",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007513,AxiaMed House,,,
297599,Gateway,"Med-South, Inc. - Montgomery",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007505,AxiaMed House,,,
297600,Gateway,"St. Vincent's Home Medical Equipment, LLC - East",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007539,AxiaMed House,,,
297607,Gateway,"St. Vincent's Home Medical Equipment, LLC - St. Clair",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007554,AxiaMed House,,,
297609,Gateway,"Bay Home Medical Services, Inc. - Fairhope",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007588,AxiaMed House,,,
297610,Gateway,"Med-South, Inc. - Northport",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007471,AxiaMed House,,,
297614,Gateway,"Providence Home Medical Services, LLC. - DME",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007604,AxiaMed House,,,
297616,Gateway,"Coosa Valley Respiratory &amp; Home Medical, Inc. - Sylacauga",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007596,AxiaMed House,,,
297620,Gateway,HGA Home Medical Equipment LLC. - Boaz,10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007620,AxiaMed House,,,
13999,Gateway,SJH Nashua - Business & Health,10001620 - Covenant Health,Experian Health,2020-08-21,2020-08-21,1239220055037379,AxiaMed House,,,
297622,Gateway,HGA Home Medical Equipment LLC. - Florence,10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007463,AxiaMed House,,,
297624,Gateway,HGA Home Medical Equipment LLC. - Huntsville,10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007612,AxiaMed House,,,
297627,Gateway,"JMS Health Services, LLC - DME ",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007562,AxiaMed House,,,
297631,Gateway,Duncan Medical Equipment ,10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007455,AxiaMed House,,,
297633,Gateway,"St. Vincent's Home Medical Equipment, LLC - Birmingham ",10008092 - Med-South,Bonafide,2017-04-28,2017-04-28,1239220055007547,AxiaMed House,,,
297794,Gateway,Area Towing and Recovery,"10006793 - Star Towing & Recovery, LLC",Tracker Management,2017-05-01,2017-05-01,1239220055006945,AxiaMed House,,,
297833,Gateway,"Star Towing &amp; Recovery, LLC","10006793 - Star Towing & Recovery, LLC",Tracker Management,2017-05-01,2017-05-01,1239220055006994,AxiaMed House,,,
297981,Gateway,PCH - Med Staff Fees,10005396 - Phoenix Children's Hospital,Experian Health,2017-05-02,2017-05-02,1239220055008222,AxiaMed House,,,
297988,Gateway,PCH - Medical Education Dept,10005396 - Phoenix Children's Hospital,Experian Health,2017-05-02,2017-05-02,1239220055008214,AxiaMed House,,,
297989,Gateway,PCH - Accounting,10005396 - Phoenix Children's Hospital,Experian Health,2017-05-02,2017-05-02,1239220055008198,AxiaMed House,,,
298333,Gateway,Inspire Dental Group - BU,10008082 - Inspire Dental Group,Henry Schein One,2017-05-05,2017-05-05,1239220055009436,AxiaMed House,,,
299035,Gateway,Brethren Village Gift Shop,10000870 - Brethren Village,FullCount,2017-05-12,2017-05-12,1239220055009451,AxiaMed House,,,
299375,Gateway,Meadowlark Hills - Foundation,10004327 - Meadowlark Hills Retirement Community,FullCount,2017-05-16,2017-05-16,1239220055009816,AxiaMed House,,,
299445,Gateway,Meadowlark Hills - Physician Office,10004327 - Meadowlark Hills Retirement Community,FullCount,2017-05-17,2017-05-17,1239220055009808,AxiaMed House,,,
299448,Gateway,Meadowlark Hills - Rent Account,10004327 - Meadowlark Hills Retirement Community,FullCount,2017-05-17,2017-05-17,1239220055009824,AxiaMed House,,,
299972,Gateway,Raleigh Durham Medical Group,10005664 - Raleigh Durham Medical Group,Relatient,2017-05-23,2017-05-23,1239220055009873,AxiaMed House,,,
299973,Gateway,RDMG Associates,10005664 - Raleigh Durham Medical Group,Relatient,2017-05-23,2017-05-23,1239220055009865,AxiaMed House,,,
300078,Gateway,TCH - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007703,AxiaMed House,,,
300085,Gateway,TCHCVA - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007885,AxiaMed House,,,
300088,Gateway,TCHOA - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055009097,AxiaMed House,,,
300089,Gateway,TCH - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007745,AxiaMed House,,,
300091,Gateway,TCHOA II - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055009204,AxiaMed House,,,
300093,Gateway,TCHOA III - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055009352,AxiaMed House,,,
300095,Gateway,TCHMA - Kiosk - MOB,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008040,AxiaMed House,,,
300096,Gateway,TCHOA III - Montgomery AOC - Kiosk ,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055009402,AxiaMed House,,,
300098,Gateway,TCHMA - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008073,AxiaMed House,,,
300099,Gateway,TCHOA II - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055009170,AxiaMed House,,,
300101,Gateway,TCHMA III - Kiosk ,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008594,AxiaMed House,,,
300102,Gateway,TCH - Babson,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007646,AxiaMed House,,,
300105,Gateway,TCHMA III - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008529,AxiaMed House,,,
300106,Gateway,TCH - Anderson AOC,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007653,AxiaMed House,,,
300107,Gateway,TCH - CBO,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007661,AxiaMed House,,,
300108,Gateway,TCHMS - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008727,AxiaMed House,,,
300109,Gateway,TCH - CBO Non-Patient Payments,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007679,AxiaMed House,,,
300110,Gateway,TCHMS - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008750,AxiaMed House,,,
300111,Gateway,TCH - Ft. Wright AOC,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007687,AxiaMed House,,,
300112,Gateway,TCHMS II - Kiosk ,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008958,AxiaMed House,,,
300113,Gateway,TCH - Green Township AOC,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055007695,AxiaMed House,,,
300114,Gateway,TCHMS II - Montgomery AOC - Kiosk ,10007101 - The Christ Hospital,Experian Health,2017-05-24,2017-05-24,1239220055008909,AxiaMed House,,,
300187,Gateway,TCHCVA - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-25,2017-05-25,1239220055007943,AxiaMed House,,,
300194,Gateway,Meadowlark Hills Retirement Community,10004327 - Meadowlark Hills Retirement Community,FullCount,2017-05-25,2017-05-25,1239220055009857,AxiaMed House,,,
300218,Gateway,Children and Teen Dental - Anniston,10008056 - Children and Teen Dental,Henry Schein One,2017-05-25,2017-05-25,1239220055009964,AxiaMed House,,,
300234,Gateway,TCHMA II - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-25,2017-05-25,1239220055008487,AxiaMed House,,,
300235,Gateway,Doc Bresler's Cavity Busters - Jenkintown ,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-25,2017-05-25,1239220055009956,AxiaMed House,,,
300236,Gateway,TCHMA II - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-25,2017-05-25,1239220055008438,AxiaMed House,,,
300237,Gateway,TCHOA - Montgomery AOC - Kiosk,10007101 - The Christ Hospital,Experian Health,2017-05-25,2017-05-25,1239220055009048,AxiaMed House,,,
300250,Gateway,Doc Bresler's Cavity Busters - Lower Northeast Philly,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009931,AxiaMed House,,,
300260,Gateway,Doc Bresler's Cavity Busters - Newtown Square ,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009915,AxiaMed House,,,
300265,Gateway,Doc Bresler's Cavity Busters - Northeast Philly,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009907,AxiaMed House,,,
300269,Gateway,Doc Bresler's Cavity Busters - Roxborough,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009949,AxiaMed House,,,
300271,Gateway,Doc Bresler's Cavity Busters - South Philly,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009923,AxiaMed House,,,
300273,Gateway,Red Lion Surgicenter,10008069 - Doc Bresler's Cavity Busters,Henry Schein One,2017-05-26,2017-05-26,1239220055009881,AxiaMed House,,,
300835,Gateway,Mercy Lima Columbus Grove,10004404 - Mercy Health,Experian Health,2017-06-01,2017-06-01,1239220055009477,AxiaMed House,,,
300837,Gateway,Mercy Lima Eastside,10004404 - Mercy Health,Experian Health,2017-06-01,2017-06-01,1239220055009485,AxiaMed House,,,
300842,Gateway,Mercy Lima Sidney ,10004404 - Mercy Health,Experian Health,2017-06-01,2017-06-01,1239220055009493,AxiaMed House,,,
300907,Gateway,Mercy Lima Celina Oncol.,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009501,AxiaMed House,,,
300915,Gateway,Mercy Lima 830 W. High ,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009519,AxiaMed House,,,
300920,Gateway,Mercy Health Lima Reconstructive &amp; Plastic Surgery,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009527,AxiaMed House,,,
300921,Gateway,Mercy Lima Celina ,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009535,AxiaMed House,,,
300923,Gateway,Mercy Lima 803 W. Mkt St,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009543,AxiaMed House,,,
300926,Gateway,Mercy Lima 770 W. High,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009550,AxiaMed House,,,
300927,Gateway,Mercy Lima KHA-Phys Inc,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009568,AxiaMed House,,,
300928,Gateway,Mercy Lima 730 W. Mkt St,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009576,AxiaMed House,,,
300930,Gateway,MDCX RHC,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009584,AxiaMed House,,,
300931,Gateway,Mercy Lima Klass-Gland,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009592,AxiaMed House,,,
300934,Gateway,Mercy Lima Family Med.,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009600,AxiaMed House,,,
300939,Gateway,Mercy Lima UNOH,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009618,AxiaMed House,,,
300940,Gateway,Mercy Lima Shawnee,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009626,AxiaMed House,,,
300951,Gateway,Mercy Lima ES-JTDM,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009642,AxiaMed House,,,
300954,Gateway,Mercy Lima Kenton,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009667,AxiaMed House,,,
300956,Gateway,Mercy Lima Spencerville,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009675,AxiaMed House,,,
353768,Gateway,BUTLER MEMORIAL HOSPITAL,10000954 - Butler Health System,Experian Health,2019-07-23,2019-07-23,1239220055030192,AxiaMed House,,,
300959,Gateway,St. Rita's Wapak,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009691,AxiaMed House,,,
300962,Gateway,St. Rita's Ambul Care ,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009774,AxiaMed House,,,
300965,Gateway,St Rita's Urg Cr WSUC,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009782,AxiaMed House,,,
300966,Gateway,St. Rita's Med Ctr 770,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009717,AxiaMed House,,,
300967,Gateway,St. Rita's Med Oncology,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009725,AxiaMed House,,,
300968,Gateway,St. Rita's PCACC,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009790,AxiaMed House,,,
363335,Gateway,Briargate Medical Associates,10005034 - OptumCare,Experian Health,2020-01-24,2020-01-24,1239220055033469,AxiaMed House,,,
300969,Gateway,St. Rita's OP Rehab Wound,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009733,AxiaMed House,,,
300971,Gateway,St. Rita's Med Ctr,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009758,AxiaMed House,,,
300973,Gateway,St. Rita's New Vision Lab,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009709,AxiaMed House,,,
363419,Gateway,MDVIP-Yoesel,10005034 - OptumCare,Experian Health,2020-01-27,2020-01-27,1239220055033550,AxiaMed House,,,
300975,Gateway,St. Rita's Urg Cr ESUC,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009766,AxiaMed House,,,
300984,Gateway,Body in Balance Physical Therapy (Fairfield),10008050 - Body in Balance Physical Therapy,Practice Pro (Partner),2017-06-02,2017-06-02,1239220055010038,AxiaMed House,,,
300985,Gateway,Mercy Lima Delphos,10004404 - Mercy Health,Experian Health,2017-06-02,2017-06-02,1239220055009659,AxiaMed House,,,
366488,Gateway,Adventist Health Delano,10000150 - Adventist Health Delano,Experian Health,2020-03-26,2020-03-26,1239220055034632,AxiaMed House,,,
300986,Gateway,Body in Balance Physical Therapy (Vacaville),10008050 - Body in Balance Physical Therapy,Practice Pro (Partner),2017-06-02,2017-06-02,1239220055010046,AxiaMed House,,,
301394,Gateway,Withers Dental,10007894 - Withers Dental,Corral,2017-06-07,2017-06-07,1239220055010004,AxiaMed House,,,
301583,Gateway,Pecan Tree Pediatrics - Wylie,10008131 - Pecan Tree Pediatrics,Corral,2017-06-08,2017-06-08,1239220055010012,AxiaMed House,,,
301604,Gateway,Pecan Tree Pediatrics - Rockwall,10008131 - Pecan Tree Pediatrics,Corral,2017-06-09,2017-06-09,1239220055010020,AxiaMed House,,,
301916,Gateway,Apex PT - Mt. Sterling,10000448 - ApexNetwork Physical Therapy,Practice Pro (Partner),2017-06-13,2017-06-13,1239220055010053,AxiaMed House,,,
